"","year","university","school","degree","employment_rate_overall","employment_rate_ft_perm","basic_monthly_mean","basic_monthly_median","gross_monthly_mean","gross_monthly_median","gross_mthly_25_percentile","gross_mthly_75_percentile","SGP_Fees","SGP_PR_Fees","IGP_Alevel_10th percentile","IGP_Poly_10th percentile","X","mbti_types"
"152",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Art, Design and Media",90.4,35.7,2858,2800,2925,2800,2500,3300,8200,11500,"CCC/C","3.33",675,"INTJ - The Mastermind"
"153",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Art, Design and Media",90.4,35.7,2858,2800,2925,2800,2500,3300,8200,11500,"CCC/C","3.33",676,"ISTP - The Crafter"
"154",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Art, Design and Media",90.4,35.7,2858,2800,2925,2800,2500,3300,8200,11500,"CCC/C","3.33",677,"ENTJ - The Commander"
"155",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Art, Design and Media",90.4,35.7,2858,2800,2925,2800,2500,3300,8200,11500,"CCC/C","3.33",678,"ENFJ - The Teacher"
"156",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Art, Design and Media",90.4,35.7,2858,2800,2925,2800,2500,3300,8200,11500,"CCC/C","3.33",679,"ISFP - The Composer"
"157",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Art, Design and Media",90.4,35.7,2858,2800,2925,2800,2500,3300,8200,11500,"CCC/C","3.33",680,"INFP - The Healer"
"158",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Art, Design and Media",90.4,35.7,2858,2800,2925,2800,2500,3300,8200,11500,"CCC/C","3.33",681,"ENFP - The Champion"
"159",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Art, Design and Media",90.4,35.7,2858,2800,2925,2800,2500,3300,8200,11500,"CCC/C","3.33",682,"INTP - The Architect"
"160",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Art, Design and Media",90.4,35.7,2858,2800,2925,2800,2500,3300,8200,11500,"CCC/C","3.33",683,"ESTP - The Promoter"
"161",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Art, Design and Media",90.4,35.7,2858,2800,2925,2800,2500,3300,8200,11500,"CCC/C","3.33",1048,"INFJ - The Counselor"
"162",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Art, Design and Media",90.4,35.7,2858,2800,2925,2800,2500,3300,8200,11500,"CCC/C","3.33",1050,"INTJ - The Mastermind"
"163",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Art, Design and Media",90.4,35.7,2858,2800,2925,2800,2500,3300,8200,11500,"CCC/C","3.33",1052,"ENFP - The Champion"
"164",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Art, Design and Media",90.4,35.7,2858,2800,2925,2800,2500,3300,8200,11500,"CCC/C","3.33",1054,"ISFP - The Composer"
"165",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Art, Design and Media",90.4,35.7,2858,2800,2925,2800,2500,3300,8200,11500,"CCC/C","3.33",1056,"INFP - The Healer"
"166",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Art, Design and Media",90.4,35.7,2858,2800,2925,2800,2500,3300,8200,11500,"CCC/C","3.33",1058,"ESFP - The Performer"
"167",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Art, Design and Media",90.4,35.7,2858,2800,2925,2800,2500,3300,8200,11500,"CCC/C","3.33",1060,"ISFJ - The Protector"
"168",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Art, Design and Media",90.4,35.7,2858,2800,2925,2800,2500,3300,8200,11500,"CCC/C","3.33",1062,"ENFJ - The Teacher"
"169",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Chinese",83.8,63.5,3251,3350,3310,3500,3000,3500,8200,11500,"CCC/C","3.29",1370,"ENFJ - The Teacher"
"170",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Chinese",83.8,63.5,3251,3350,3310,3500,3000,3500,8200,11500,"CCC/C","3.29",1371,"ENTP - The Visionary"
"171",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Chinese",83.8,63.5,3251,3350,3310,3500,3000,3500,8200,11500,"CCC/C","3.29",1372,"ESFP - The Performer"
"172",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Chinese",83.8,63.5,3251,3350,3310,3500,3000,3500,8200,11500,"CCC/C","3.29",1373,"ESFJ - The Provider"
"173",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Chinese",83.8,63.5,3251,3350,3310,3500,3000,3500,8200,11500,"CCC/C","3.29",1374,"INFJ - The Counselor"
"174",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Chinese",83.8,63.5,3251,3350,3310,3500,3000,3500,8200,11500,"CCC/C","3.29",1375,"INFP - The Healer"
"175",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Chinese",83.8,63.5,3251,3350,3310,3500,3000,3500,8200,11500,"CCC/C","3.29",1376,"ISTJ - The Inspector"
"176",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Chinese",83.8,63.5,3251,3350,3310,3500,3000,3500,8200,11500,"CCC/C","3.29",1377,"ISFP - The Composer"
"177",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Chinese",83.8,63.5,3251,3350,3310,3500,3000,3500,8200,11500,"CCC/C","3.29",1414,"ENFP - The Champion"
"178",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Chinese",83.8,63.5,3251,3350,3310,3500,3000,3500,8200,11500,"CCC/C","3.29",1415,"ISFJ - The Protector"
"179",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Communication Studies",94.9,66.7,3378,3300,3440,3340,3000,3800,8200,11500,"AAB/C","3.68",158,"INTP - The Architect"
"180",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Communication Studies",94.9,66.7,3378,3300,3440,3340,3000,3800,8200,11500,"AAB/C","3.68",159,"ISFJ - The Protector"
"181",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Communication Studies",94.9,66.7,3378,3300,3440,3340,3000,3800,8200,11500,"AAB/C","3.68",160,"INFJ - The Counselor"
"182",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Communication Studies",94.9,66.7,3378,3300,3440,3340,3000,3800,8200,11500,"AAB/C","3.68",161,"ENFJ - The Teacher"
"183",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Economics",91.8,63.5,3756,3700,3926,3797,3400,4050,8200,11500,"BCC/B","3.54",183,"ISTP - The Crafter"
"184",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Economics",91.8,63.5,3756,3700,3926,3797,3400,4050,8200,11500,"BCC/B","3.54",185,"ISTP - The Crafter"
"185",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Economics",91.8,63.5,3756,3700,3926,3797,3400,4050,8200,11500,"BCC/B","3.54",187,"ISFJ - The Protector"
"186",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Economics",91.8,63.5,3756,3700,3926,3797,3400,4050,8200,11500,"BCC/B","3.54",189,"ISFJ - The Protector"
"187",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Economics",91.8,63.5,3756,3700,3926,3797,3400,4050,8200,11500,"BCC/B","3.54",191,"INTP - The Architect"
"188",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Economics",91.8,63.5,3756,3700,3926,3797,3400,4050,8200,11500,"BCC/B","3.54",193,"INTP - The Architect"
"189",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Economics",91.8,63.5,3756,3700,3926,3797,3400,4050,8200,11500,"BCC/B","3.54",1158,"ENTJ - The Commander"
"190",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Economics",91.8,63.5,3756,3700,3926,3797,3400,4050,8200,11500,"BCC/B","3.54",1159,"ENTJ - The Commander"
"191",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","English",90.9,43.2,3507,3450,3561,3450,3128,3900,8200,11500,"BCC/D","3.24",270,"ENFP - The Champion"
"192",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","English",90.9,43.2,3507,3450,3561,3450,3128,3900,8200,11500,"BCC/D","3.24",271,"INFJ - The Counselor"
"193",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","English",90.9,43.2,3507,3450,3561,3450,3128,3900,8200,11500,"BCC/D","3.24",272,"ENFJ - The Teacher"
"194",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","English",90.9,43.2,3507,3450,3561,3450,3128,3900,8200,11500,"BCC/D","3.24",273,"ENTP - The Visionary"
"195",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","English",90.9,43.2,3507,3450,3561,3450,3128,3900,8200,11500,"BCC/D","3.24",274,"INFP - The Healer"
"196",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","English",90.9,43.2,3507,3450,3561,3450,3128,3900,8200,11500,"BCC/D","3.24",275,"ISTJ - The Inspector"
"197",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","History",87.2,44.7,3558,3575,3644,3650,3250,4025,8200,11500,"CCC/C","3.23",276,"ISFJ - The Protector"
"198",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","History",87.2,44.7,3558,3575,3644,3650,3250,4025,8200,11500,"CCC/C","3.23",277,"INFP - The Healer"
"199",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","History",87.2,44.7,3558,3575,3644,3650,3250,4025,8200,11500,"CCC/C","3.23",278,"ISFP - The Composer"
"200",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","History",87.2,44.7,3558,3575,3644,3650,3250,4025,8200,11500,"CCC/C","3.23",279,"INFJ - The Counselor"
"201",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","History",87.2,44.7,3558,3575,3644,3650,3250,4025,8200,11500,"CCC/C","3.23",280,"INTP - The Architect"
"202",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Linguistics and Multilingual Studies",96.6,63.8,3371,3300,3472,3350,3000,3900,8200,11500,"BCC/B","3.23",1378,"ENFJ - The Teacher"
"203",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Linguistics and Multilingual Studies",96.6,63.8,3371,3300,3472,3350,3000,3900,8200,11500,"BCC/B","3.23",1379,"ENTP - The Visionary"
"204",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Linguistics and Multilingual Studies",96.6,63.8,3371,3300,3472,3350,3000,3900,8200,11500,"BCC/B","3.23",1380,"ESFP - The Performer"
"205",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Linguistics and Multilingual Studies",96.6,63.8,3371,3300,3472,3350,3000,3900,8200,11500,"BCC/B","3.23",1381,"ESFJ - The Provider"
"206",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Linguistics and Multilingual Studies",96.6,63.8,3371,3300,3472,3350,3000,3900,8200,11500,"BCC/B","3.23",1382,"INFJ - The Counselor"
"207",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Linguistics and Multilingual Studies",96.6,63.8,3371,3300,3472,3350,3000,3900,8200,11500,"BCC/B","3.23",1383,"INFP - The Healer"
"208",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Linguistics and Multilingual Studies",96.6,63.8,3371,3300,3472,3350,3000,3900,8200,11500,"BCC/B","3.23",1384,"ISTJ - The Inspector"
"209",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Linguistics and Multilingual Studies",96.6,63.8,3371,3300,3472,3350,3000,3900,8200,11500,"BCC/B","3.23",1385,"ISFP - The Composer"
"210",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Linguistics and Multilingual Studies",96.6,63.8,3371,3300,3472,3350,3000,3900,8200,11500,"BCC/B","3.23",1416,"ENFP - The Champion"
"211",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Linguistics and Multilingual Studies",96.6,63.8,3371,3300,3472,3350,3000,3900,8200,11500,"BCC/B","3.23",1417,"ISFJ - The Protector"
"212",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Philosophy",96.3,70.4,3417,3300,3580,3650,3300,3850,8200,11500,"BCC/D","3.47",338,"INFP - The Healer"
"213",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Philosophy",96.3,70.4,3417,3300,3580,3650,3300,3850,8200,11500,"BCC/D","3.47",339,"INTP - The Architect"
"214",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Psychology",83.8,53.5,3315,3200,3433,3300,3100,3650,8200,11500,"AAC/C","3.52",341,"ESFJ - The Provider"
"215",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Psychology",83.8,53.5,3315,3200,3433,3300,3100,3650,8200,11500,"AAC/C","3.52",342,"ENFP - The Champion"
"216",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Psychology",83.8,53.5,3315,3200,3433,3300,3100,3650,8200,11500,"AAC/C","3.52",343,"ESFP - The Performer"
"217",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Psychology",83.8,53.5,3315,3200,3433,3300,3100,3650,8200,11500,"AAC/C","3.52",344,"ENFJ - The Teacher"
"218",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Psychology",83.8,53.5,3315,3200,3433,3300,3100,3650,8200,11500,"AAC/C","3.52",345,"INTP - The Architect"
"219",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Psychology",83.8,53.5,3315,3200,3433,3300,3100,3650,8200,11500,"AAC/C","3.52",346,"INFJ - The Counselor"
"220",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Psychology",83.8,53.5,3315,3200,3433,3300,3100,3650,8200,11500,"AAC/C","3.52",347,"ENTJ - The Commander"
"221",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Psychology",83.8,53.5,3315,3200,3433,3300,3100,3650,8200,11500,"AAC/C","3.52",348,"INFP - The Healer"
"222",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Psychology",83.8,53.5,3315,3200,3433,3300,3100,3650,8200,11500,"AAC/C","3.52",349,"ISFJ - The Protector"
"223",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Public Policy and Global Affairs",92.5,67.5,3989,3710,4043,3800,3500,4583,8200,11500,"ABC/C","3.50",350,"ESFJ - The Provider"
"224",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Public Policy and Global Affairs",92.5,67.5,3989,3710,4043,3800,3500,4583,8200,11500,"ABC/C","3.50",351,"ESFP - The Performer"
"225",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Public Policy and Global Affairs",92.5,67.5,3989,3710,4043,3800,3500,4583,8200,11500,"ABC/C","3.50",352,"INFJ - The Counselor"
"226",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Public Policy and Global Affairs",92.5,67.5,3989,3710,4043,3800,3500,4583,8200,11500,"ABC/C","3.50",353,"ENFP - The Champion"
"227",2020,"Nanyang Technological University","College of Humanities, Arts & Social Sciences","Public Policy and Global Affairs",92.5,67.5,3989,3710,4043,3800,3500,4583,8200,11500,"ABC/C","3.50",354,"ISFP - The Composer"
